tipo_crimen,año,mes,provincia,sexo,rango_de_edad,tipo_de_arma_utilizada,distrito
Homicidio,2017,Octubre,Chiriqui,Masculino,45-49,Arma de Fuego,No disponible
Homicidio,2017,Octubre,Chiriqui,Masculino,50-54,No disponible,No disponible
Homicidio,2017,Octubre,Colon,Masculino,25-29,Arma de Fuego,No disponible
Homicidio,2017,Octubre,Colon,Masculino,25-29,Arma de Fuego,No disponible
Homicidio,2017,Octubre,Colon,Masculino,No disponible,Arma de Fuego,No disponible
Homicidio,2017,Octubre,Herrera,Masculino,40-44,Arma Blanca,No disponible
Homicidio,2017,Octubre,Veraguas,No disponible,30-34,No disponible,No disponible
Homicidio,2017,Octubre,Darien,Masculino,No disponible,No disponible,No disponible
Homicidio,2017,Noviembre,Panama,Masculino,60-64,Arma de Fuego,No disponible
Homicidio,2017,Noviembre,Panama Oeste,Femenino,30-34,Arma Blanca,No disponible
Homicidio,2017,Noviembre,Panama Oeste,Masculino,40-44,Arma de Fuego,No disponible
Homicidio,2017,Noviembre,Panama,Masculino,18-24,Arma de Fuego,San Miguelito
Homicidio,2017,Noviembre,Panama,Masculino,18-24,Arma de Fuego,San Miguelito
Homicidio,2017,Noviembre,Panama,Masculino,18-24,Arma de Fuego,San Miguelito
Homicidio,2017,Noviembre,Panama,Femenino,0-4,Arma de Fuego,San Miguelito
Homicidio,2017,Noviembre,Panama,Masculino,15-17,Arma de Fuego,San Miguelito
Homicidio,2017,Noviembre,Chiriqui,Masculino,18-24,Arma de Fuego,No disponible
Homicidio,2017,Noviembre,Chiriqui,Femenino,50-54,Arma de Fuego,No disponible
Homicidio,2017,Noviembre,Chiriqui,Masculino,18-24,Arma Blanca,No disponible
Homicidio,2017,Noviembre,Colon,Masculino,No disponible,Arma Blanca,No disponible
Homicidio,2017,Noviembre,Colon,Femenino,40-44,Arma Blanca,No disponible
Homicidio,2017,Noviembre,Colon,Masculino,60-64,Arma de Fuego,No disponible
Homicidio,2017,Noviembre,Colon,Masculino,25-29,No disponible,No disponible
Homicidio,2017,Noviembre,Colon,Femenino,35-39,Arma de Fuego,No disponible
Homicidio,2017,Noviembre,Panama,Masculino,No disponible,Arma de Fuego,No disponible
Homicidio,2017,Noviembre,Panama,Masculino,No disponible,Arma de Fuego,No disponible
Homicidio,2017,Noviembre,Panama,Masculino,18-24,Arma Blanca,No disponible
Homicidio,2017,Noviembre,Panama,Masculino,No disponible,Arma Blanca,No disponible
Homicidio,2017,Noviembre,Panama,Masculino,No disponible,Arma Blanca,No disponible
Homicidio,2017,Noviembre,Panama,Masculino,18-24,Arma Blanca,No disponible
Homicidio,2017,Noviembre,Panama,Masculino,No disponible,Arma de Fuego,No disponible
Homicidio,2017,Noviembre,Panama,Masculino,25-29,Arma de Fuego,No disponible
Homicidio,2017,Noviembre,Panama,Masculino,25-29,Arma de Fuego,No disponible
Homicidio,2017,Noviembre,Panama,Masculino,No disponible,Arma de Fuego,No disponible
Homicidio,2017,Noviembre,Panama,Masculino,18-24,Arma de Fuego,No disponible
Homicidio,2017,Noviembre,Panama,Masculino,No disponible,Arma de Fuego,No disponible
Homicidio,2017,Noviembre,Panama,Masculino,No disponible,Arma de Fuego,No disponible
Homicidio,2017,Noviembre,Panama,Masculino,No disponible,Arma de Fuego,No disponible
Homicidio,2017,Noviembre,Panama,Masculino,No disponible,No disponible,No disponible
Homicidio,2017,Noviembre,Panama,Femenino,No disponible,No disponible,No disponible
Homicidio,2017,Noviembre,Panama,Masculino,35-39,Arma de Fuego,No disponible
Homicidio,2017,Noviembre,Panama,Femenino,18-24,Arma de Fuego,No disponible
Homicidio,2017,Noviembre,Bocas del Toro,Masculino,25-29,Arma de Fuego,No disponible
Homicidio,2017,Noviembre,Veraguas,Femenino,18-24,Arma de Fuego,No disponible
Homicidio,2017,Noviembre,Veraguas,Masculino,18-24,Arma de Fuego,No disponible
Homicidio,2017,Noviembre,Veraguas,Masculino,18-24,Arma Blanca,No disponible
Homicidio,2017,Noviembre,Herrera,Masculino,80 y mas,No disponible,No disponible
Homicidio,2017,Diciembre,Chiriqui,Masculino,40-44,Arma de Fuego,No disponible
Homicidio,2017,Diciembre,Panama,Masculino,No disponible,Arma Blanca,No disponible
Homicidio,2017,Diciembre,Panama,Masculino,No disponible,Arma de Fuego,No disponible
Homicidio,2017,Diciembre,Panama,Masculino,No disponible,Arma de Fuego,No disponible
Homicidio,2017,Diciembre,Panama,Femenino,25-29,Arma de Fuego,No disponible
Homicidio,2017,Diciembre,Panama,Masculino,No disponible,Objeto contundente,No disponible
Homicidio,2017,Diciembre,Panama,Femenino,No disponible,Arma de Fuego,No disponible
Homicidio,2017,Diciembre,Panama,Masculino,No disponible,Arma de Fuego,No disponible
Homicidio,2017,Diciembre,Panama,Masculino,No disponible,Arma de Fuego,No disponible
Homicidio,2017,Diciembre,Panama,Masculino,No disponible,Arma de Fuego,No disponible
Homicidio,2017,Diciembre,Panama,Masculino,18-24,Arma de Fuego,No disponible
Homicidio,2017,Diciembre,Panama,Masculino,No disponible,Arma de Fuego,No disponible
Homicidio,2017,Diciembre,Panama Oeste,Masculino,30-34,Arma de Fuego,No disponible
Homicidio,2017,Diciembre,Panama Oeste,Masculino,No disponible,Arma de Fuego,No disponible
Homicidio,2017,Diciembre,Panama Oeste,Femenino, 5-9,Objeto contundente,No disponible
Homicidio,2017,Diciembre,Panama Oeste,Masculino,25-29,Arma de Fuego,No disponible
Homicidio,2017,Diciembre,Panama,Masculino,25-29,Arma de Fuego,San Miguelito
Homicidio,2017,Diciembre,Panama,Masculino,35-39,Arma de Fuego,San Miguelito
Homicidio,2017,Diciembre,Panama,Masculino,15-17,Arma de Fuego,San Miguelito
Homicidio,2017,Diciembre,Panama,Masculino,18-24,Arma de Fuego,San Miguelito
Homicidio,2017,Diciembre,Panama,Femenino,45-49,No disponible,San Miguelito
Homicidio,2017,Diciembre,Panama,Masculino,18-24,Arma de Fuego,San Miguelito
Homicidio,2017,Diciembre,Chiriqui,Masculino,18-24,Arma de Fuego,No disponible
Homicidio,2017,Diciembre,Chiriqui,Masculino,45-49,Arma de Fuego,No disponible
Homicidio,2017,Diciembre,Chiriqui,Masculino,18-24,Arma de Fuego,No disponible
Homicidio,2017,Diciembre,Colon,Masculino,30-34,Arma de Fuego,No disponible
Homicidio,2017,Diciembre,Colon,Masculino,18-24,Arma de Fuego,No disponible
Homicidio,2017,Diciembre,Colon,Masculino,15-17,Arma de Fuego,No disponible
Homicidio,2017,Diciembre,Colon,Masculino,35-39,Arma de Fuego,No disponible
Homicidio,2018,Enero,Panama,Masculino,25-29,Arma de Fuego,No disponible
Homicidio,2018,Enero,Panama,Masculino,40-44,Arma de Fuego,No disponible
Homicidio,2018,Enero,Panama,Masculino,45-49,Arma de Fuego,No disponible
Homicidio,2018,Enero,Panama,Masculino,80 y mas,No disponible,No disponible
Homicidio,2018,Enero,Panama,Femenino,25-29,Arma de Fuego,No disponible
Homicidio,2018,Enero,Panama,Masculino,18-24,Arma de Fuego,No disponible
Homicidio,2018,Enero,Panama,Masculino,40-44,Arma de Fuego,No disponible
Homicidio,2018,Enero,Panama,Masculino,45-49,Arma Blanca,No disponible
Homicidio,2018,Enero,Panama,Femenino,60-64,Arma Blanca,No disponible
Homicidio,2018,Enero,Panama,Masculino,35-39,Arma de Fuego,No disponible
Homicidio,2018,Enero,Panama,Masculino,18-24,Arma Blanca,No disponible
Homicidio,2018,Enero,Panama,Masculino,35-39,Arma de Fuego,No disponible
Homicidio,2018,Enero,Panama,Masculino,40-44,Arma de Fuego,No disponible
Homicidio,2018,Enero,Panama Oeste,Masculino,50-54,Arma Blanca,No disponible
Homicidio,2018,Enero,Panama Oeste,Masculino,30-34,Arma de Fuego,No disponible
Homicidio,2018,Enero,Panama Oeste,Masculino,80 y mas,Objeto contundente,No disponible
Homicidio,2018,Enero,Panama Oeste,Femenino,25-29,Arma de Fuego,No disponible
Homicidio,2018,Enero,Panama Oeste,Masculino,30-34,Arma de Fuego,No disponible
Homicidio,2018,Enero,Cocle,Masculino,18-24,Arma de Fuego,No disponible
Homicidio,2018,Enero,Cocle,Masculino,30-34,Arma Blanca,No disponible
Homicidio,2018,Enero,Chiriqui,Masculino,18-24,No disponible,No disponible
Homicidio,2018,Enero,Chiriqui,Masculino,40-44,Arma Blanca,No disponible
Homicidio,2018,Enero,Colon,Femenino, 10-14,Arma de Fuego,No disponible
Homicidio,2018,Enero,Colon,Masculino,55-59,Arma de Fuego,No disponible
Homicidio,2018,Enero,Colon,Masculino,25-29,Arma de Fuego,No disponible
Homicidio,2018,Enero,Colon,Masculino,25-29,Arma de Fuego,No disponible
Homicidio,2018,Enero,Panama,Masculino,35-39,Arma de Fuego,San Miguelito
Homicidio,2018,Enero,Panama,Masculino,30-34,Arma de Fuego,San Miguelito
Homicidio,2018,Enero,Panama,Masculino,25-29,Arma de Fuego,San Miguelito
Homicidio,2018,Enero,Panama,Masculino,30-34,Arma de Fuego,San Miguelito
Homicidio,2018,Enero,Veraguas,Masculino,30-34,Arma Blanca,No disponible
Homicidio,2018,Enero,Veraguas,Masculino,25-29,Arma de Fuego,No disponible
Homicidio,2018,Febrero,Panama,Femenino,35-39,Arma Blanca,No disponible
Homicidio,2018,Febrero,Panama,Masculino,18-24,Arma Blanca,No disponible
Homicidio,2018,Febrero,Panama,Masculino,18-24,Arma de Fuego,No disponible
Homicidio,2018,Febrero,Panama,Masculino,18-24,Arma de Fuego,No disponible
Homicidio,2018,Febrero,Panama,Masculino,25-29,Arma Blanca,No disponible
Homicidio,2018,Febrero,Panama,Masculino,18-24,Arma de Fuego,No disponible
Homicidio,2018,Febrero,Panama,Masculino,25-29,Arma de Fuego,No disponible
Homicidio,2018,Febrero,Panama,Masculino,55-59,Arma Blanca,No disponible
Homicidio,2018,Febrero,Panama,Masculino,18-24,Arma de Fuego,No disponible
Homicidio,2018,Febrero,Panama,Masculino,30-34,Arma de Fuego,No disponible
Homicidio,2018,Febrero,Panama,Masculino,35-39,Arma de Fuego,No disponible
Homicidio,2018,Febrero,Panama,Masculino,18-24,Arma de Fuego,No disponible
Homicidio,2018,Febrero,Panama,Masculino,18-24,Arma de Fuego,No disponible
Homicidio,2018,Febrero,Panama,Masculino,25-29,Arma de Fuego,No disponible
Homicidio,2018,Febrero,Panama Oeste,Masculino,30-34,Arma de Fuego,No disponible
Homicidio,2018,Febrero,Panama Oeste,Masculino,35-39,Arma de Fuego,No disponible
Homicidio,2018,Febrero,Panama Oeste,Masculino,18-24,Arma de Fuego,No disponible
Homicidio,2018,Febrero,Cocle,Masculino,45-49,Objeto contundente,No disponible
Homicidio,2018,Febrero,Chiriqui,Masculino,30-34,Arma de Fuego,No disponible
Homicidio,2018,Febrero,Chiriqui,Femenino,18-24,Arma de Fuego,No disponible
Homicidio,2018,Febrero,Colon,Masculino,25-29,Arma de Fuego,No disponible
Homicidio,2018,Febrero,Colon,Masculino,40-44,Arma de Fuego,No disponible
Homicidio,2018,Febrero,Colon,Masculino, 5-9,Arma de Fuego,No disponible
Homicidio,2018,Febrero,Colon,Masculino,45-49,Arma Blanca,No disponible
Homicidio,2018,Febrero,Colon,Masculino,35-39,Arma Blanca,No disponible
Homicidio,2018,Febrero,Colon,Masculino,25-29,Arma de Fuego,No disponible
Homicidio,2018,Febrero,Colon,Masculino,30-34,Arma de Fuego,No disponible
Homicidio,2018,Febrero,Colon,Masculino,30-34,Arma de Fuego,No disponible
Homicidio,2018,Febrero,Colon,Masculino,18-24,Arma de Fuego,No disponible
Homicidio,2018,Febrero,Colon,Masculino,35-39,No disponible,No disponible
Homicidio,2018,Febrero,Panama,Masculino,18-24,No disponible,San Miguelito
Homicidio,2018,Febrero,Panama,Masculino,18-24,No disponible,San Miguelito
Homicidio,2018,Febrero,Panama,Masculino,18-24,No disponible,San Miguelito
Homicidio,2018,Febrero,Panama,Masculino,15-17,Arma de Fuego,San Miguelito
Homicidio,2018,Febrero,Panama,Masculino,18-24,No disponible,San Miguelito
Homicidio,2018,Marzo,Panama,Masculino,35-39,Arma de Fuego,No disponible
Homicidio,2018,Marzo,Panama,Masculino,35-39,Arma de Fuego,No disponible
Homicidio,2018,Marzo,Panama,Masculino,18-24,Arma de Fuego,No disponible
Homicidio,2018,Marzo,Panama,Masculino,40-44,Arma de Fuego,No disponible
Homicidio,2018,Marzo,Panama,Masculino,55-59,Arma de Fuego,No disponible
Homicidio,2018,Marzo,Panama,Masculino,55-59,Arma de Fuego,No disponible
Homicidio,2018,Marzo,Panama,Masculino,35-39,Arma de Fuego,No disponible
Homicidio,2018,Marzo,Panama,Femenino,25-29,Arma Blanca,No disponible
Homicidio,2018,Marzo,Panama,Masculino,35-39,Objeto contundente,No disponible
Homicidio,2018,Marzo,Panama,Masculino,35-39,Arma de Fuego,No disponible
Homicidio,2018,Marzo,Panama,Masculino,18-24,Arma de Fuego,No disponible
Homicidio,2018,Marzo,Panama,Masculino,18-24,Arma de Fuego,No disponible
Homicidio,2018,Marzo,Panama,Masculino,25-29,Arma de Fuego,No disponible
Homicidio,2018,Marzo,Panama,Masculino,55-59,Arma de Fuego,No disponible
Homicidio,2018,Marzo,Panama,Masculino,18-24,Arma de Fuego,No disponible
Homicidio,2018,Marzo,Panama,Masculino,40-44,Arma de Fuego,No disponible
Homicidio,2018,Marzo,Panama,Femenino,15-17,Arma de Fuego,No disponible
Homicidio,2018,Marzo,Panama,Femenino,35-39,Arma de Fuego,No disponible
Homicidio,2018,Marzo,Panama,Masculino,55-59,Arma de Fuego,No disponible
Homicidio,2018,Marzo,Panama,Masculino,25-29,Arma de Fuego,No disponible
Homicidio,2018,Marzo,Panama,Masculino,60-64,Arma Blanca,No disponible
Homicidio,2018,Marzo,Panama Oeste,Masculino,55-59,Arma de Fuego,No disponible
Homicidio,2018,Marzo,Panama Oeste,Masculino,30-34,Arma de Fuego,No disponible
Homicidio,2018,Marzo,Panama Oeste,Masculino,45-49,Arma Blanca,No disponible
Homicidio,2018,Marzo,Panama Oeste,Masculino,No disponible,Arma de Fuego,No disponible
Homicidio,2018,Marzo,Panama Oeste,Masculino,60-64,Arma de Fuego,No disponible
Homicidio,2018,Marzo,Panama Oeste,Masculino,35-39,Arma de Fuego,No disponible
Homicidio,2018,Marzo,Chiriqui,Masculino,25-29,Arma Blanca,No disponible
Homicidio,2018,Marzo,Chiriqui,Masculino,55-59,Arma de Fuego,No disponible
Homicidio,2018,Marzo,Chiriqui,Masculino,50-54,Arma de Fuego,No disponible
Homicidio,2018,Marzo,Chiriqui,Masculino,35-39,Arma Blanca,No disponible
Homicidio,2018,Marzo,Colon,Masculino,35-39,No disponible,No disponible
Homicidio,2018,Marzo,Colon,Masculino,45-49,Arma de Fuego,No disponible
Homicidio,2018,Marzo,Colon,Masculino,18-24,Arma de Fuego,No disponible
Homicidio,2018,Marzo,Colon,Masculino,18-24,Arma de Fuego,No disponible
Homicidio,2018,Marzo,Colon,Masculino,18-24,Arma de Fuego,No disponible
Homicidio,2018,Marzo,Colon,Masculino,25-29,Arma Blanca,No disponible
Homicidio,2018,Marzo,Colon,Masculino,0-4,Arma Blanca,No disponible
Homicidio,2018,Marzo,Panama,Masculino,25-29,No disponible,San Miguelito
Homicidio,2018,Marzo,Panama,Masculino,25-29,No disponible,San Miguelito
Homicidio,2018,Marzo,Panama,Masculino,50-54,No disponible,San Miguelito
Homicidio,2018,Marzo,Panama,Masculino,40-44,Arma de Fuego,San Miguelito
Homicidio,2018,Marzo,Panama,Masculino,18-24,Arma de Fuego,San Miguelito
Homicidio,2018,Marzo,Panama,Masculino,18-24,Arma de Fuego,San Miguelito
Homicidio,2018,Abril,Panama,Masculino,18-24,Arma de Fuego,No disponible
Homicidio,2018,Abril,Panama,Masculino,40-44,Arma de Fuego,No disponible
Homicidio,2018,Abril,Panama,Masculino,18-24,Arma de Fuego,No disponible
Homicidio,2018,Abril,Panama,Masculino,40-44,Arma Blanca,No disponible
Homicidio,2018,Abril,Panama,Masculino,18-24,Arma de Fuego,No disponible
Homicidio,2018,Abril,Panama,Masculino,18-24,Arma de Fuego,No disponible
Homicidio,2018,Abril,Panama,Masculino,40-44,No disponible,No disponible
Homicidio,2018,Abril,Panama,Masculino,25-29,Arma de Fuego,No disponible
Homicidio,2018,Abril,Panama,Masculino,30-34,Arma de Fuego,No disponible
Homicidio,2018,Abril,Panama,Masculino,25-29,Arma de Fuego,No disponible
Homicidio,2018,Abril,Panama,Masculino,25-29,Arma de Fuego,No disponible
Homicidio,2018,Abril,Panama,Masculino,35-39,Arma de Fuego,No disponible
Homicidio,2018,Abril,Panama,Masculino,35-39,Arma de Fuego,No disponible
Homicidio,2018,Abril,Panama,Masculino,18-24,Arma de Fuego,No disponible
Homicidio,2018,Abril,Panama,Masculino,35-39,Arma de Fuego,No disponible
Homicidio,2018,Abril,Panama,Masculino,25-29,Arma de Fuego,No disponible
Homicidio,2018,Abril,Panama,Masculino,25-29,Arma de Fuego,No disponible
Homicidio,2018,Abril,Panama,Masculino,18-24,Arma de Fuego,No disponible
Homicidio,2018,Abril,Panama,Masculino,18-24,Arma de Fuego,No disponible
Homicidio,2018,Abril,Panama,Masculino,18-24,Arma de Fuego,No disponible
Homicidio,2018,Abril,Panama Oeste,Masculino,25-29,Arma de Fuego,No disponible
Homicidio,2018,Abril,Panama Oeste,Masculino,18-24,Arma de Fuego,No disponible
Homicidio,2018,Abril,Panama Oeste,Masculino,55-59,No disponible,No disponible
Homicidio,2018,Abril,Cocle,Masculino,18-24,Arma Blanca,No disponible
Homicidio,2018,Abril,Chiriqui,Masculino,55-59,Arma de Fuego,No disponible
Homicidio,2018,Abril,Chiriqui,Femenino,45-49,Objeto contundente,No disponible
Homicidio,2018,Abril,Chiriqui,Masculino,18-24,Arma Blanca,No disponible
Homicidio,2018,Abril,Chiriqui,Masculino,40-44,Arma Blanca,No disponible
Homicidio,2018,Abril,Chiriqui,Masculino,25-29,Arma de Fuego,No disponible
Homicidio,2018,Abril,Chiriqui,Femenino,15-17,Arma Blanca,No disponible
Homicidio,2018,Abril,Colon,Masculino,18-24,Arma de Fuego,No disponible
Homicidio,2018,Abril,Colon,Masculino,40-44,No disponible,No disponible
Homicidio,2018,Abril,Colon,Masculino,35-39,No disponible,No disponible
Homicidio,2018,Abril,Colon,Masculino,25-29,Arma de Fuego,No disponible
Homicidio,2018,Abril,Colon,Masculino,30-34,No disponible,No disponible
Homicidio,2018,Abril,Colon,Masculino,25-29,No disponible,No disponible
Homicidio,2018,Abril,Panama,Masculino,30-34,Arma de Fuego,San Miguelito
Homicidio,2018,Abril,Panama,Masculino,25-29,Arma Blanca,San Miguelito
Homicidio,2018,Abril,Panama,Masculino,25-29,Arma Blanca,San Miguelito
Homicidio,2018,Abril,Panama,Masculino,40-44,Objeto contundente,San Miguelito
Homicidio,2018,Abril,Veraguas,Masculino,45-49,Arma Blanca,No disponible
Homicidio,2018,Abril,Veraguas,Masculino,No disponible,Arma Blanca,No disponible
Homicidio,2018,Abril,Darien,Masculino,30-34,Arma Blanca,No disponible
Homicidio,2018,Abril,Darien,Masculino,18-24,Arma de Fuego,No disponible
Homicidio,2018,Abril,Darien,Masculino,18-24,No disponible,No disponible
Homicidio,2018,Mayo,Panama,Masculino,15-17,Arma de Fuego,No disponible
Homicidio,2018,Mayo,Panama,Masculino,18-24,Arma de Fuego,No disponible
Homicidio,2018,Mayo,Panama,Masculino,30-34,Arma de Fuego,No disponible
Homicidio,2018,Mayo,Panama,Masculino,15-17,Arma de Fuego,No disponible
Homicidio,2018,Mayo,Panama,Masculino,25-29,Arma de Fuego,No disponible
Homicidio,2018,Mayo,Panama,Masculino,18-24,Arma de Fuego,No disponible
Homicidio,2018,Mayo,Panama,Masculino,30-34,Arma de Fuego,No disponible
Homicidio,2018,Mayo,Panama,Masculino,25-29,Arma de Fuego,No disponible
Homicidio,2018,Mayo,Panama,Masculino,25-29,Arma de Fuego,No disponible
Homicidio,2018,Mayo,Panama Oeste,Masculino,18-24,Arma de Fuego,No disponible
Homicidio,2018,Mayo,Panama Oeste,Masculino,18-24,Arma de Fuego,No disponible
Homicidio,2018,Mayo,Panama Oeste,Masculino,No disponible,Arma Blanca,No disponible
Homicidio,2018,Mayo,Panama Oeste,Masculino,25-29,Arma de Fuego,No disponible
Homicidio,2018,Mayo,Panama Oeste,Masculino,45-49,Arma de Fuego,No disponible
Homicidio,2018,Mayo,Cocle,Masculino,18-24,Arma de Fuego,No disponible
Homicidio,2018,Mayo,Cocle,Masculino,18-24,Objeto contundente,No disponible
Homicidio,2018,Mayo,Chiriqui,Masculino,60-64,Arma Blanca,No disponible
Homicidio,2018,Mayo,Chiriqui,Femenino,50-54,Arma de Fuego,No disponible
Homicidio,2018,Mayo,Bocas del Toro,Masculino,30-34,No disponible,No disponible
Homicidio,2018,Mayo,Colon,Masculino,18-24,No disponible,No disponible
Homicidio,2018,Mayo,Colon,Masculino,35-39,No disponible,No disponible
Homicidio,2018,Mayo,Colon,Masculino,25-29,No disponible,No disponible
Homicidio,2018,Mayo,Panama,Masculino,35-39,Arma Blanca,San Miguelito
Homicidio,2018,Mayo,Panama,Masculino,40-44,No disponible,San Miguelito
Homicidio,2018,Mayo,Panama,Masculino,No disponible,Arma de Fuego,San Miguelito
Homicidio,2018,Mayo,Veraguas,Femenino,30-34,Arma de Fuego,No disponible
Homicidio,2018,Mayo,Los Santos,Masculino,No disponible,Arma de Fuego,No disponible
Homicidio,2018,Junio,Panama,Masculino,45-49,Arma de Fuego,No disponible
Homicidio,2018,Junio,Panama,Masculino,30-34,Arma de Fuego,No disponible
Homicidio,2018,Junio,Panama,Masculino,40-44,Arma de Fuego,No disponible
Homicidio,2018,Junio,Panama,Masculino,25-29,Arma de Fuego,No disponible
Homicidio,2018,Junio,Panama,Femenino,30-34,Arma de Fuego,No disponible
Homicidio,2018,Junio,Panama,Masculino,18-24,Arma de Fuego,No disponible
Homicidio,2018,Junio,Panama,Masculino,18-24,Arma de Fuego,No disponible
Homicidio,2018,Junio,Panama,Masculino,25-29,Arma de Fuego,No disponible
Homicidio,2018,Junio,Panama,Masculino,35-39,Arma de Fuego,No disponible
Homicidio,2018,Junio,Panama,Masculino,25-29,Arma de Fuego,No disponible
