tipo_crimen,año,mes,provincia,sexo,rango_de_edad,tipo_de_arma_utilizada,provinia
Homicidio,2022,Mayo,Panamá,No disponible,60-64,Objeto Contundente,panamá
Homicidio,2022,Mayo,Panamá,No disponible,18-24,Arma de Fuego,panamá
Homicidio,2022,Mayo,Panamá,No disponible,18-24,Arma de Fuego,panamá
Homicidio,2022,Mayo,Panamá,No disponible,18-24,Arma de Fuego,panamá
Homicidio,2022,Mayo,Panamá,No disponible,30-34,Arma de Fuego,panamá
Homicidio,2022,Mayo,Panamá,No disponible,50-54,Arma Blanca,panamá
Homicidio,2022,Mayo,Panamá,No disponible,25-29,Asfixia Mecánica,panamá
Homicidio,2022,Mayo,Panamá,No disponible,25-29,Arma de Fuego,panamá
Homicidio,2022,Mayo,Panamá,No disponible,75-79,Objeto Contundente,panamá
Homicidio,2022,Mayo,Panamá,No disponible,35-39,Arma de Fuego,panamá
Homicidio,2022,Mayo,Panamá,No disponible,15-17,Arma de Fuego,panamá
Homicidio,2022,Mayo,Panamá,No disponible,25-29,Arma Blanca,panamá
Homicidio,2022,Mayo,Panamá Oeste,No disponible,25-29,Arma de Fuego,panamá oeste
Homicidio,2022,Mayo,Panamá Oeste,No disponible,40-44,Arma Blanca,panamá oeste
Homicidio,2022,Mayo,Colón,No disponible,30-34,Arma de Fuego,colón
Homicidio,2022,Mayo,Colón,No disponible,18-24,Arma de Fuego,colón
Homicidio,2022,Mayo,Colón,No disponible,18-24,Arma de Fuego,colón
Homicidio,2022,Mayo,Colón,No disponible,18-24,Arma de Fuego,colón
Homicidio,2022,Mayo,Panamá,No disponible,30-34,Arma de Fuego,panamá
Homicidio,2022,Mayo,Panamá,No disponible,30-34,Arma de Fuego,panamá
Homicidio,2022,Mayo,Panamá,No disponible,40-44,Arma de Fuego,panamá
Homicidio,2022,Mayo,Panamá,No disponible,40-44,Arma de Fuego,panamá
Homicidio,2022,Mayo,Panamá,No disponible,30-34,Arma de Fuego,panamá
Homicidio,2022,Mayo,Panamá,No disponible,45-49,Arma de Fuego,panamá
Homicidio,2022,Mayo,Panamá,No disponible,15-17,Arma de Fuego,panamá
Homicidio,2022,Mayo,Chiriquí,No disponible,50-54,Objeto Contundente,chiriquí
Homicidio,2022,Junio,Panamá Oeste,No disponible,30-34,Arma de Fuego,panamá oeste
Homicidio,2022,Junio,Panamá Oeste,No disponible,35-39,Arma de Fuego,panamá oeste
Homicidio,2022,Junio,Panamá Oeste,No disponible,18-24,Arma de Fuego,panamá oeste
Homicidio,2022,Junio,Panamá Oeste,No disponible,30-34,Arma Blanca,panamá oeste
Homicidio,2022,Junio,Colón,No disponible,25-29,Arma de Fuego,colón
Homicidio,2022,Junio,Colón,No disponible,30-34,Arma de Fuego,colón
Homicidio,2022,Junio,Colón,No disponible,55-59,Arma de Fuego,colón
Homicidio,2022,Junio,Colón,No disponible,18-24,Arma de Fuego,colón
Homicidio,2022,Junio,Colón,No disponible,40-44,Arma de Fuego,colón
Homicidio,2022,Junio,Colón,No disponible,40-44,Arma de Fuego,colón
Homicidio,2022,Junio,Colón,No disponible,35-39,Arma de Fuego,colón
Homicidio,2022,Junio,Panamá,No disponible,45-49,Arma Blanca,panamá
Homicidio,2022,Junio,Panamá,No disponible,18-24,Arma de Fuego,panamá
Homicidio,2022,Junio,Panamá,No disponible,35-39,Arma de Fuego,panamá
Homicidio,2022,Junio,Panamá,No disponible,45-49,Arma de Fuego,panamá
Homicidio,2022,Junio,Panamá,No disponible,35-39,Arma de Fuego,panamá
Homicidio,2022,Junio,Panamá,No disponible,18-24,Arma de Fuego,panamá
Homicidio,2022,Junio,Panamá,No disponible,40-44,Asfixia Mecánica,panamá
Homicidio,2022,Junio,Panamá,No disponible,25-29,Arma de Fuego,panamá
Homicidio,2022,Junio,Panamá,No disponible,35-39,Arma de Fuego,panamá
Homicidio,2022,Junio,Panamá,No disponible,25-29,Arma de Fuego,panamá
Homicidio,2022,Junio,Panamá,No disponible,30-34,Asfixia Mecánica,panamá
Homicidio,2022,Junio,Panamá,No disponible,50-54,Arma de Fuego,panamá
Homicidio,2022,Junio,Panamá,No disponible,30-34,Arma de Fuego,panamá
Homicidio,2022,Junio,Panamá,No disponible,18-24,Arma de Fuego,panamá
Homicidio,2022,Junio,Panamá,No disponible,35-39,Arma de Fuego,panamá
Homicidio,2022,Junio,Panamá,No disponible,30-34,Arma de Fuego,panamá
Homicidio,2022,Junio,Panamá,No disponible,18-24,Arma de Fuego,panamá
Homicidio,2022,Junio,Panamá,No disponible,35-39,Arma de Fuego,panamá
Homicidio,2022,Junio,Panamá,No disponible,35-39,Arma de Fuego,panamá
Homicidio,2022,Junio,Panamá,No disponible,18-24,Arma de Fuego,panamá
Homicidio,2022,Junio,Panamá,No disponible,30-34,Arma de Fuego,panamá
Homicidio,2022,Junio,Panamá,No disponible,30-34,Arma de Fuego,panamá
Homicidio,2022,Junio,Panamá,No disponible,35-39,Arma de Fuego,panamá
Homicidio,2022,Junio,Panamá,No disponible,30-34,Arma de Fuego,panamá
Homicidio,2022,Junio,Chiriquí,No disponible,35-39,Arma de Fuego,chiriquí
Homicidio,2022,Julio,Veraguas,No disponible,45-49,Arma Blanca,veraguas
Homicidio,2022,Julio,Panamá,No disponible,35-39,Arma de Fuego,panamá
Homicidio,2022,Julio,Panamá,No disponible,18-24,Arma de Fuego,panamá
Homicidio,2022,Julio,Panamá,No disponible,25-29,Arma de Fuego,panamá
Homicidio,2022,Julio,Panamá,No disponible,35-39,Arma de Fuego,panamá
Homicidio,2022,Julio,Panamá,No disponible,35-39,No disponible,panamá
Homicidio,2022,Julio,Panamá,No disponible,40-44,Arma de Fuego,panamá
Homicidio,2022,Julio,Panamá,No disponible,25-29,Arma de Fuego,panamá
Homicidio,2022,Julio,Panamá,No disponible,18-24,Arma de Fuego,panamá
Homicidio,2022,Julio,Panamá,No disponible,25-29,Arma de Fuego,panamá
Homicidio,2022,Julio,Panamá,No disponible,30-34,Arma de Fuego,panamá
Homicidio,2022,Julio,Panamá,No disponible,25-29,Arma de Fuego,panamá
Homicidio,2022,Julio,Panamá,No disponible,35-39,Asfixia Mecánica,panamá
Homicidio,2022,Julio,Panamá,No disponible,45-49,Arma de Fuego,panamá
Homicidio,2022,Julio,Panamá,No disponible,30-34,Arma de Fuego,panamá
Homicidio,2022,Julio,Panamá,No disponible,35-39,Arma de Fuego,panamá
Homicidio,2022,Julio,Panamá,No disponible,18-24,Arma de Fuego,panamá
Homicidio,2022,Julio,Panamá,No disponible,25-29,Arma de Fuego,panamá
Homicidio,2022,Julio,Panamá,No disponible,40-44,Arma de Fuego,panamá
Homicidio,2022,Julio,Panamá,No disponible,25-29,Arma de Fuego,panamá
Homicidio,2022,Julio,Panamá,No disponible,25-29,Arma de Fuego,panamá
Homicidio,2022,Julio,Panamá,No disponible,25-29,Arma de Fuego,panamá
Homicidio,2022,Julio,Panamá,No disponible,45-49,Arma de Fuego,panamá
Homicidio,2022,Julio,Panamá,No disponible,18-24,Arma de Fuego,panamá
Homicidio,2022,Julio,Panamá,No disponible,45-49,Arma de Fuego,panamá
Homicidio,2022,Julio,Panamá,No disponible,10-14,Arma de Fuego,panamá
Homicidio,2022,Julio,Panamá,No disponible,18-24,Arma de Fuego,panamá
Homicidio,2022,Julio,Panamá,No disponible,25-29,Arma de Fuego,panamá
Homicidio,2022,Julio,Panamá,No disponible,40-44,Arma de Fuego,panamá
Homicidio,2022,Julio,Panamá Oeste,No disponible,50-54,No disponible,panamá oeste
Homicidio,2022,Julio,Panamá Oeste,No disponible,45-49,Arma Blanca,panamá oeste
Homicidio,2022,Julio,Panamá Oeste,No disponible,30-34,Arma de Fuego,panamá oeste
Homicidio,2022,Julio,Panamá Oeste,No disponible,25-29,Arma de Fuego,panamá oeste
Homicidio,2022,Julio,Panamá Oeste,No disponible,30-34,Arma de Fuego,panamá oeste
Homicidio,2022,Julio,Panamá Oeste,No disponible,18-24,Arma de Fuego,panamá oeste
Homicidio,2022,Julio,Panamá Oeste,No disponible,50-54,Arma de Fuego,panamá oeste
Homicidio,2022,Julio,Coclé,No disponible,18-24,Arma de Fuego,coclé
Homicidio,2022,Julio,Colón,No disponible,40-44,No disponible,colón
Homicidio,2022,Julio,Colón,No disponible,30-34,Arma de Fuego,colón
Homicidio,2022,Julio,Colón,No disponible,18-24,Arma de Fuego,colón
Homicidio,2022,Julio,Colón,No disponible,18-24,Arma de Fuego,colón
Homicidio,2022,Julio,Colón,No disponible,25-29,Arma de Fuego,colón
Homicidio,2022,Julio,Colón,No disponible,30-34,Arma de Fuego,colón
Homicidio,2022,Julio,Colón,No disponible,15-17,Arma de Fuego,colón
Homicidio,2022,Julio,Colón,No disponible,55-59,No disponible,colón
Homicidio,2022,Julio,Colón,No disponible,30-34,No disponible,colón
Homicidio,2022,Julio,Colón,No disponible,35-39,Arma de Fuego,colón
Homicidio,2022,Julio,Colón,No disponible,18-24,Arma de Fuego,colón
Homicidio,2022,Julio,Colón,No disponible,18-24,No disponible,colón
Homicidio,2022,Julio,Colón,No disponible,18-24,No disponible,colón
Homicidio,2022,Julio,Colón,No disponible,40-44,Arma Blanca,colón
Homicidio,2022,Julio,Darién,No disponible,18-24,Arma Blanca,darién
Homicidio,2022,Julio,Comarca Emberá Wounaan,No disponible,30-34,Arma de Fuego,comarca emberá wounaan
Homicidio,2022,Agosto,Chiriquí,No disponible,15-17,Arma Blanca,chiriquí
Homicidio,2022,Agosto,Veraguas,No disponible,25-29,Arma Blanca,veraguas
Homicidio,2022,Agosto,Veraguas,No disponible,45-49,Arma Blanca,veraguas
Homicidio,2022,Julio,Bocas Del Toro,No disponible,18-24,Arma Blanca,bocas del toro
Homicidio,2022,Agosto,Panamá Oeste,No disponible,0-4,No disponible,panamá oeste
Homicidio,2022,Agosto,Panamá Oeste,No disponible,35-39,Arma de Fuego,panamá oeste
Homicidio,2022,Agosto,Los Santos,No disponible,35-39,Asfixia Mecánica,los santos
Homicidio,2022,Agosto,Panamá,No disponible,25-29,Arma de Fuego,panamá
Homicidio,2022,Agosto,Panamá,No disponible,35-39,Arma de Fuego,panamá
Homicidio,2022,Agosto,Panamá,No disponible,40-44,Arma de Fuego,panamá
Homicidio,2022,Agosto,Panamá,No disponible,30-34,Arma de Fuego,panamá
Homicidio,2022,Agosto,Panamá,No disponible,25-29,Arma de Fuego,panamá
Homicidio,2022,Agosto,Panamá,No disponible,30-34,Arma de Fuego,panamá
Homicidio,2022,Agosto,Panamá,No disponible,35-39,Arma de Fuego,panamá
Homicidio,2022,Agosto,Panamá,No disponible,30-34,Arma de Fuego,panamá
Homicidio,2022,Agosto,Panamá,No disponible,40-44,Arma de Fuego,panamá
Homicidio,2022,Agosto,Panamá,No disponible,18-24,Arma de Fuego,panamá
Homicidio,2022,Agosto,Panamá,No disponible,25-29,Arma de Fuego,panamá
Homicidio,2022,Agosto,Panamá,No disponible,18-24,Arma de Fuego,panamá
Homicidio,2022,Agosto,Panamá,No disponible,18-24,Arma de Fuego,panamá
Homicidio,2022,Agosto,Panamá,No disponible,45-49,Arma de Fuego,panamá
Homicidio,2022,Agosto,Panamá,No disponible,30-34,Arma de Fuego,panamá
Homicidio,2022,Agosto,Panamá,No disponible,30-34,Arma de Fuego,panamá
Homicidio,2022,Agosto,Panamá,No disponible,75-79,Arma Blanca,panamá
Homicidio,2022,Agosto,Panamá,No disponible,45-49,Arma de Fuego,panamá
Homicidio,2022,Agosto,Panamá,No disponible,18-24,Arma de Fuego,panamá
Homicidio,2022,Agosto,Panamá,No disponible,30-34,Asfixia Mecánica,panamá
Homicidio,2022,Agosto,Panamá,No disponible,25-29,Arma de Fuego,panamá
Homicidio,2022,Agosto,Panamá,No disponible,50-54,Arma de Fuego,panamá
Homicidio,2022,Agosto,Panamá,No disponible,35-39,Arma de Fuego,panamá
Homicidio,2022,Agosto,Panamá,No disponible,35-39,Arma de Fuego,panamá
Homicidio,2022,Agosto,Panamá,No disponible,40-44,Arma de Fuego,panamá
Homicidio,2022,Agosto,Panamá,No disponible,18-24,Arma de Fuego,panamá
Homicidio,2022,Agosto,Colón,No disponible,10-14,Arma Blanca,colón
Homicidio,2022,Agosto,Colón,No disponible,No disponible,No disponible,colón
Homicidio,2022,Agosto,Colón,No disponible,25-29,Arma de Fuego,colón
Homicidio,2022,Agosto,Colón,No disponible,35-39,Arma de Fuego,colón
Homicidio,2022,Agosto,Colón,No disponible,0-4,No disponible,colón
Homicidio,2022,Agosto,Colón,No disponible,18-24,Asfixia Mecánica,colón
Homicidio,2022,Agosto,Colón,No disponible,40-44,Arma de Fuego,colón
Homicidio,2022,Agosto,Colón,No disponible,45-49,No disponible,colón
Homicidio,2022,Agosto,Colón,No disponible,35-39,Arma de Fuego,colón
Homicidio,2022,Agosto,Colón,No disponible,30-34,Arma de Fuego,colón
Homicidio,2022,Agosto,Colón,No disponible,18-24,Arma de Fuego,colón
Homicidio,2022,Agosto,Colón,No disponible,35-39,No disponible,colón
Homicidio,2022,Agosto,Colón,No disponible,18-24,Arma de Fuego,colón
Homicidio,2022,Agosto,Chiriquí,No disponible,50-54,Arma de Fuego,chiriquí
Homicidio,2022,Agosto,Darién,No disponible,15-17,Arma Blanca,darién
Homicidio,2022,Agosto,Comarca Emberá Wounaan,No disponible,40-44,Arma de Fuego,comarca emberá wounaan
Homicidio,2022,Agosto,Darién,No disponible,18-24,Arma Blanca,darién
Homicidio,2022,Septiembre,Panamá,No disponible,18-24,Arma de Fuego,panamá
Homicidio,2022,Septiembre,Panamá,No disponible,25-29,Arma de Fuego,panamá
Homicidio,2022,Septiembre,Panamá,No disponible,30-34,Arma de Fuego,panamá
Homicidio,2022,Septiembre,Panamá,No disponible,40-44,Arma de Fuego,panamá
Homicidio,2022,Septiembre,Panamá,No disponible,45-49,Arma de Fuego,panamá
Homicidio,2022,Septiembre,Panamá,No disponible,18-24,Arma de Fuego,panamá
Homicidio,2022,Septiembre,Panamá,No disponible,35-39,Arma de Fuego,panamá
Homicidio,2022,Septiembre,Panamá,No disponible,18-24,Arma de Fuego,panamá
Homicidio,2022,Septiembre,Panamá,No disponible,25-29,Arma de Fuego,panamá
Homicidio,2022,Septiembre,Panamá,No disponible,30-34,No disponible,panamá
Homicidio,2022,Septiembre,Panamá,No disponible,18-24,Arma de Fuego,panamá
Homicidio,2022,Septiembre,Panamá,No disponible,40-44,Arma de Fuego,panamá
Homicidio,2022,Septiembre,Panamá Oeste,No disponible,60-64,Objeto Contundente,panamá oeste
Homicidio,2022,Septiembre,Panamá Oeste,No disponible,30-34,Arma de Fuego,panamá oeste
Homicidio,2022,Septiembre,Panamá Oeste,No disponible,30-34,Arma de Fuego,panamá oeste
Homicidio,2022,Septiembre,Panamá Oeste,No disponible,25-29,Arma de Fuego,panamá oeste
Homicidio,2022,Septiembre,Panamá,No disponible,30-34,Arma de Fuego,panamá
Homicidio,2022,Septiembre,Panamá,No disponible,30-34,Arma de Fuego,panamá
Homicidio,2022,Septiembre,Panamá,No disponible,18-24,Arma de Fuego,panamá
Homicidio,2022,Septiembre,Panamá,No disponible,30-34,Arma de Fuego,panamá
Homicidio,2022,Septiembre,Panamá,No disponible,18-24,Arma de Fuego,panamá
Homicidio,2022,Septiembre,Panamá,No disponible,18-24,Arma de Fuego,panamá
Homicidio,2022,Septiembre,Panamá,No disponible,50-54,Arma de Fuego,panamá
Homicidio,2022,Septiembre,Panamá,No disponible,55-59,Arma de Fuego,panamá
Homicidio,2022,Septiembre,Panamá,No disponible,45-49,Arma de Fuego,panamá
Homicidio,2022,Septiembre,Panamá,No disponible,50-54,Arma de Fuego,panamá
Homicidio,2022,Septiembre,Panamá,No disponible,60-64,Arma de Fuego,panamá
Homicidio,2022,Septiembre,Panamá,No disponible,40-44,No disponible,panamá
Homicidio,2022,Septiembre,Panamá,No disponible,35-39,Arma de Fuego,panamá
Homicidio,2022,Septiembre,Panamá,No disponible,45-49,Arma de Fuego,panamá
Homicidio,2022,Septiembre,Panamá,No disponible,25-29,Arma de Fuego,panamá
Homicidio,2022,Septiembre,Panamá,No disponible,10-14,Arma de Fuego,panamá
Homicidio,2022,Septiembre,Panamá,No disponible,18-24,Arma de Fuego,panamá
Homicidio,2022,Septiembre,Panamá,No disponible,45-49,Arma de Fuego,panamá
Homicidio,2022,Septiembre,Chiriquí,No disponible,45-49,No disponible,chiriquí
Homicidio,2022,Septiembre,Comarca Emberá Wounaan,No disponible,5-9,Arma de Fuego,comarca emberá wounaan
Homicidio,2022,Septiembre,Colón,No disponible,18-24,Arma de Fuego,colón
Homicidio,2022,Septiembre,Colón,No disponible,45-49,Arma Blanca,colón
Homicidio,2022,Septiembre,Colón,No disponible,30-34,Arma de Fuego,colón
Homicidio,2022,Septiembre,Colón,No disponible,35-39,No disponible,colón
Homicidio,2022,Septiembre,Colón,No disponible,35-39,Arma de Fuego,colón
Homicidio,2022,Septiembre,Colón,No disponible,18-24,Arma de Fuego,colón
Homicidio,2022,Septiembre,Colón,No disponible,40-44,No disponible,colón
Homicidio,2022,Septiembre,Colón,No disponible,35-39,Arma de Fuego,colón
Homicidio,2022,Septiembre,Colón,No disponible,55-59,No disponible,colón
Homicidio,2022,Septiembre,Colón,No disponible,25-29,Arma de Fuego,colón
Homicidio,2022,Septiembre,Colón,No disponible,45-49,No disponible,colón
Homicidio,2022,Septiembre,Colón,No disponible,35-39,Arma Blanca,colón
Homicidio,2022,Septiembre,Colón,No disponible,25-29,Arma de Fuego,colón
Homicidio,2022,Septiembre,Colón,No disponible,35-39,Arma de Fuego,colón
Homicidio,2022,Septiembre,Colón,No disponible,15-17,Arma de Fuego,colón
Homicidio,2022,Septiembre,Colón,No disponible,18-24,Arma de Fuego,colón
Homicidio,2022,Septiembre,Colón,No disponible,18-24,No disponible,colón
Homicidio,2022,Agosto,Chiriquí,No disponible,No disponible,Arma de Fuego,chiriquí
Homicidio,2022,Septiembre,Chiriquí,No disponible,18-24,Arma de Fuego,chiriquí
Homicidio,2022,Septiembre,Chiriquí,No disponible,No disponible,Arma Blanca,chiriquí
Homicidio,2022,Septiembre,Chiriquí,No disponible,25-29,Asfixia Mecánica,chiriquí
Homicidio,2022,Septiembre,Chiriquí,No disponible,80 y más,No disponible,chiriquí
Homicidio,2022,Septiembre,Coclé,No disponible,40-44,Objeto Contundente,coclé
Homicidio,2022,Agosto,Comarca Ngäbe Buglé,No disponible,30-34,Asfixia Mecánica,comarca ngöbe buglé
Homicidio,2022,Septiembre,Comarca Ngäbe Buglé,No disponible,30-34,Arma Blanca,comarca ngöbe buglé
Homicidio,2022,Septiembre,Herrera,No disponible,18-24,No disponible,herrera
Homicidio,2022,Octubre,Veraguas,No disponible,55-59,Arma de Fuego,veraguas
Homicidio,2022,Octubre,Veraguas,No disponible,30-34,Objeto Contundente,veraguas
Homicidio,2022,Octubre,Panamá,No disponible,30-34,Arma de Fuego,panamá
Homicidio,2022,Octubre,Panamá,No disponible,25-29,Arma de Fuego,panamá
Homicidio,2022,Octubre,Panamá,No disponible,40-44,Arma de Fuego,panamá
Homicidio,2022,Octubre,Panamá,No disponible,40-44,Arma Blanca,panamá
Homicidio,2022,Octubre,Panamá,No disponible,30-34,Objeto Contundente,panamá
Homicidio,2022,Octubre,Panamá,No disponible,18-24,No disponible,panamá
Homicidio,2022,Octubre,Panamá,No disponible,30-34,Arma de Fuego,panamá
Homicidio,2022,Octubre,Panamá,No disponible,18-24,Arma de Fuego,panamá
Homicidio,2022,Octubre,Panamá,No disponible,35-39,Arma de Fuego,panamá
Homicidio,2022,Octubre,Panamá,No disponible,30-34,Arma de Fuego,panamá
Homicidio,2022,Octubre,Panamá,No disponible,55-59,Arma de Fuego,panamá
Homicidio,2022,Octubre,Panamá,No disponible,25-29,Arma de Fuego,panamá
Homicidio,2022,Octubre,Panamá,No disponible,18-24,Arma de Fuego,panamá
Homicidio,2022,Octubre,Panamá,No disponible,18-24,Arma de Fuego,panamá
Homicidio,2022,Octubre,Panamá,No disponible,18-24,Arma de Fuego,panamá
Homicidio,2022,Octubre,Panamá,No disponible,25-29,Arma de Fuego,panamá
Homicidio,2022,Octubre,Panamá,No disponible,18-24,Arma de Fuego,panamá
Homicidio,2022,Octubre,Panamá,No disponible,35-39,Arma de Fuego,panamá
Homicidio,2022,Octubre,Panamá Oeste,No disponible,30-34,Arma de Fuego,panamá oeste
Homicidio,2022,Octubre,Panamá Oeste,No disponible,45-49,Arma Blanca,panamá oeste
Homicidio,2022,Octubre,Panamá Oeste,No disponible,18-24,Arma de Fuego,panamá oeste
Homicidio,2022,Octubre,Colón,No disponible,18-24,Arma de Fuego,colón
Homicidio,2022,Octubre,Colón,No disponible,No disponible,Arma de Fuego,colón
Homicidio,2022,Octubre,Colón,No disponible,No disponible,Arma de Fuego,colón
Homicidio,2022,Octubre,Colón,No disponible,No disponible,Arma de Fuego,colón
Homicidio,2022,Octubre,Colón,No disponible,30-34,Arma de Fuego,colón
Homicidio,2022,Octubre,Colón,No disponible,25-29,Arma de Fuego,colón
Homicidio,2022,Octubre,Colón,No disponible,35-39,Arma de Fuego,colón
Homicidio,2022,Octubre,Colón,No disponible,18-24,Arma de Fuego,colón
Homicidio,2022,Octubre,Darién,No disponible,No disponible,No disponible,darién
Homicidio,2022,Noviembre,Chiriquí,No disponible,25-29,Arma Blanca,chiriquí
Homicidio,2022,Noviembre,Chiriquí,No disponible,15-17,Objeto Contundente,chiriquí
Homicidio,2022,Noviembre,Panamá,No disponible,30-34,Arma de Fuego,panamá
Homicidio,2022,Noviembre,Panamá,No disponible,40-44,Arma de Fuego,panamá
Homicidio,2022,Noviembre,Panamá,No disponible,No disponible,Arma de Fuego,panamá
Homicidio,2022,Noviembre,Panamá,No disponible,30-34,Arma de Fuego,panamá
Homicidio,2022,Noviembre,Panamá,No disponible,No disponible,Arma de Fuego,panamá
Homicidio,2022,Noviembre,Panamá,No disponible,30-34,Arma de Fuego,panamá
Homicidio,2022,Noviembre,Panamá Oeste,No disponible,18-24,Arma de Fuego,panamá oeste
Homicidio,2022,Noviembre,Panamá Oeste,No disponible,25-29,Arma de Fuego,panamá oeste
Homicidio,2022,Noviembre,Panamá Oeste,No disponible,18-24,Arma de Fuego,panamá oeste
